2016-09-29 01:05:00+00:00	00507&cn.ren	191	16.5024	1.3752	437.7672
2016-09-29 01:10:00+00:00	00507&cn.ren	226	19.5264	1.6272	439.3944
2016-09-29 01:15:00+00:00	00507&cn.ren	227	19.6128	1.6344	441.0288
2016-09-29 01:20:00+00:00	00507&cn.ren	209	18.0576	1.5048	442.5336
2016-09-29 01:25:00+00:00	00507&cn.ren	223	19.2672	1.6056	444.1392
2016-09-29 01:30:00+00:00	00507&cn.ren	211	18.2304	1.5192	445.6584
2016-09-29 01:35:00+00:00	00507&cn.ren	213	18.4032	1.5336	447.192
2016-09-29 01:40:00+00:00	00507&cn.ren	202	17.4528	1.4544	448.6464
2016-09-29 01:45:00+00:00	00507&cn.ren	211	18.2304	1.5192	450.1656
2016-09-29 01:50:00+00:00	00507&cn.ren	206	17.7984	1.4832	451.6488
2016-09-29 01:55:00+00:00	00507&cn.ren	216	18.6624	1.5552	453.204
2016-09-29 02:00:00+00:00	00507&cn.ren	209	18.0576	1.5048	454.7088
2016-09-29 02:05:00+00:00	00507&cn.ren	189	16.3296	1.3608	456.0696
2016-09-29 02:10:00+00:00	00507&cn.ren	200	17.28	1.44	457.5096
2016-09-29 02:15:00+00:00	00507&cn.ren	197	17.0208	1.4184	458.928
2016-09-29 02:20:00+00:00	00507&cn.ren	207	17.8848	1.4904	460.4184
2016-09-29 02:25:00+00:00	00507&cn.ren	192	16.5888	1.3824	461.8008
2016-09-29 02:30:00+00:00	00507&cn.ren	194	16.7616	1.3968	463.1976
2016-09-29 02:35:00+00:00	00507&cn.ren	212	18.3168	1.5264	464.724
2016-09-29 02:40:00+00:00	00507&cn.ren	182	15.7248	1.3104	466.0344
2016-09-29 02:45:00+00:00	00507&cn.ren	202	17.4528	1.4544	467.4888
2016-09-29 02:50:00+00:00	00507&cn.ren	181	15.6384	1.3032	468.792
2016-09-29 02:55:00+00:00	00507&cn.ren	195	16.848	1.404	470.196
2016-09-29 03:00:00+00:00	00507&cn.ren	182	15.7248	1.3104	471.5064
2016-09-29 03:05:00+00:00	00507&cn.ren	193	16.6752	1.3896	472.896
2016-09-29 03:10:00+00:00	00507&cn.ren	213	18.4032	1.5336	474.4296
2016-09-29 03:15:00+00:00	00507&cn.ren	191	16.5024	1.3752	475.8048
2016-09-29 03:20:00+00:00	00507&cn.ren	178	15.3792	1.2816	477.0864
2016-09-29 03:25:00+00:00	00507&cn.ren	189	16.3296	1.3608	478.4472
